instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2989313,11677,INDOCO,INDOCO REMEDIES,0,,0,0.05,1,EQ,NSE,NSE
2992385,11689,SUPRAJIT,SUPRAJIT ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2994945,11699,PATELENG,PATEL ENGINEERING,0,,0,0.01,1,EQ,NSE,NSE
2995969,11703,ALKEM,ALKEM LABORATORIES,0,,0,0.1,1,EQ,NSE,NSE
2996481,11705,XCHANGING,XCHANGING SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.1,1,EQ,NSE,NSE
3003137,11731,CONSOFINVT,CONSO. FIN. & HOLD.,0,,0,0.01,1,EQ,NSE,NSE
3006465,11744,JINDALPHOT-BE,JINDAL PHOTO,0,,0,0.05,1,EQ,NSE,NSE
3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0,,0,0.01,1,EQ,NSE,NSE
3015169,11778,GOKEX,GOKALDAS EXPORTS,0,,0,0.05,1,EQ,NSE,NSE
3015425,11779,ACEINTEG,ACE INTEGRATED SOLU.,0,,0,0.01,1,EQ,NSE,NSE
3016193,11782,EVEREADY,EVEREADY INDS. IND. ,0,,0,0.05,1,EQ,NSE,NSE
3017473,11787,GOYALALUM,GOYAL ALUMINIUMS,0,,0,0.01,1,EQ,NSE,NSE
3019265,11794,SAKSOFT,SAKSOFT,0,,0,0.01,1,EQ,NSE,NSE
3019777,11796,HPIL,HINDPRAKASH INDUSTRY,0,,0,0.01,1,EQ,NSE,NSE
3020289,11798,ALLDIGI,ALLDIGI TECH,0,,0,0.05,1,EQ,NSE,NSE
3021825,11804,SUKHJITS,SUKHJIT STARCH & CHEM,0,,0,0.01,1,EQ,NSE,NSE
3023105,11809,IIFL,IIFL FINANCE,0,,0,0.05,1,EQ,NSE,NSE
3024129,11813,SHOPERSTOP,SHOPPERS STOP,0,,0,0.05,1,EQ,NSE,NSE
3025153,11817,MANGALAM,MANGALAM DRUG & CHEM,0,,0,0.01,1,EQ,NSE,NSE
3026177,11821,WELCORP,WELSPUN CORP,0,,0,0.05,1,EQ,NSE,NSE
3028225,11829,SSWL,STEEL STRIPS WHEELS,0,,0,0.05,1,EQ,NSE,NSE
3031041,11840,NH,NARAYANA HRUDAYALAYA,0,,0,0.1,1,EQ,NSE,NSE
3031553,11842,CYBERMEDIA,CYBER MEDIA (INDIA),0,,0,0.01,1,EQ,NSE,NSE
3034113,11852,SURYALAXMI,SURYALAKSHMI COT MIL,0,,0,0.01,1,EQ,NSE,NSE
3035137,11856,SHAHALLOYS,SHAH ALLOYS,0,,0,0.01,1,EQ,NSE,NSE
3036161,11860,JKPAPER,JK PAPER,0,,0,0.05,1,EQ,NSE,NSE
3037185,11864,PRIMESECU,PRIME SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
3038209,11868,63MOONS,63 MOONS TECHNOLOGIES,0,,0,0.1,1,EQ,NSE,NSE
3039233,11872,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,NSE,NSE
3042049,11883,JSWHL-BE,JSW HOLDINGS,0,,0,5,1,EQ,NSE,NSE
3042305,11884,MANINDS,MAN INDUSTRIES (I),0,,0,0.05,1,EQ,NSE,NSE
3044353,11892,VHL,VARDHMAN HOLDINGS,0,,0,0.1,1,EQ,NSE,NSE
3045121,11895,DCXINDIA,DCX SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
3045377,11896,GEOJITFSL,GEOJIT FINANCIAL SER L,0,,0,0.01,1,EQ,NSE,NSE
3047681,11905,GENUSPOWER,GENUS POWER INFRASTRU,0,,0,0.05,1,EQ,NSE,NSE
3048705,11909,SWELECTES,SWELECT ENERGY SYS,0,,0,0.05,1,EQ,NSE,NSE
3050241,11915,YESBANK,YES BANK,0,,0,0.01,1,EQ,NSE,NSE
3051265,11919,MSPL,MSP STEEL & POWER,0,,0,0.01,1,EQ,NSE,NSE
3054081,11930,NECLIFE-BE,NECTAR LIFESCIENCES,0,,0,0.01,1,EQ,NSE,NSE
3054593,11932,FUSION,FUSION FINANCE,0,,0,0.01,1,EQ,NSE,NSE
3056129,11938,SPLIL-BE,SPL INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3057409,11943,MCLEODRUSS,MCLEOD RUSSEL INDIA,0,,0,0.01,1,EQ,NSE,NSE
3060737,11956,MEDANTA,GLOBAL HEALTH,0,,0,0.1,1,EQ,NSE,NSE
3062785,11964,SEMAC-BE,SEMAC CONSTRUCTION,0,,0,0.05,1,EQ,NSE,NSE
3063297,11966,BIKAJI,BIKAJI FOODS INTERN,0,,0,0.05,1,EQ,NSE,NSE
3064577,11971,GOLDIAM,GOLDIAM INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
3065601,11975,RML,RANE (MADRAS),0,,0,0.05,1,EQ,NSE,NSE
3067393,11982,HTMEDIA-BE,HT MEDIA,0,,0,0.01,1,EQ,NSE,NSE
3067649,11983,SASKEN,SASKEN TECHNOLOGIES,0,,0,0.1,1,EQ,NSE,NSE
3068673,11987,ICIL,INDO COUNT INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3071233,11997,SYNCOMF-BE,SYNCOM FORMU (I),0,,0,0.01,1,EQ,NSE,NSE
3071745,11999,FCSSOFT,FCS SOFTWARE SOLN.,0,,0,0.01,1,EQ,NSE,NSE
3072001,12000,FAZE3Q,FAZE THREE,0,,0,0.05,1,EQ,NSE,NSE
3074305,12009,IMPAL,IND MOTOR PART & ACC,0,,0,0.1,1,EQ,NSE,NSE
3075841,12015,AEROENTER,AEROFLEX ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
3076609,12018,SUZLON,SUZLON ENERGY,0,,0,0.01,1,EQ,NSE,NSE
3077633,12022,AURIONPRO,AURIONPRO SOLN,0,,0,0.1,1,EQ,NSE,NSE
3078145,12024,ACI,ARCHEAN CHEMICAL IND,0,,0,0.05,1,EQ,NSE,NSE
3078657,12026,RENUKA,SHREE RENUKA SUGARS,0,,0,0.01,1,EQ,NSE,NSE
3080193,12032,FIVESTAR,FIVE-STAR BUS FIN,0,,0,0.05,1,EQ,NSE,NSE
3080705,12034,BASML,BANNARI AM SPIN MILL,0,,0,0.01,1,EQ,NSE,NSE
3090433,12072,SCPL,SHEETAL COOL PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE
3095553,12092,KAYNES,KAYNES TECHNOLOGY IND,0,,0,0.5,1,EQ,NSE,NSE
3097857,12101,HDFCNIFIT,HDFCAMC - HDFCNIFIT,0,,0,0.01,1,EQ,NSE,NSE
3099649,12108,HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,0,,0,0.01,1,EQ,NSE,NSE
3102977,12121,AARTISURF-P1,AARTI SURFACTANTS,0,,0,0.05,1,EQ,NSE,NSE
3103745,12124,DOLATALGO,DOLAT ALGOTECH,0,,0,0.01,1,EQ,NSE,NSE
3111169,12153,BBTCL,B&B TRIPLEWALL CONT,0,,0,0.01,1,EQ,NSE,NSE
3116289,12173,HNDFDS,HINDUSTAN FOODS,0,,0,0.05,1,EQ,NSE,NSE
3121409,12193,INOXGREEN-BE,INOX GREEN ENERGY SER,0,,0,0.01,1,EQ,NSE,NSE
3128065,12219,RUSTOMJEE,KEYSTONE REALTORS,0,,0,0.05,1,EQ,NSE,NSE
3170305,12384,ZIMLAB,ZIM LABORATORIES,0,,0,0.01,1,EQ,NSE,NSE
3197185,12489,SWSOLAR,STRLNG & WIL REN ENE,0,,0,0.05,1,EQ,NSE,NSE
3201537,12506,VINNY-BE,VINNY OVERSEAS,0,,0,0.01,1,EQ,NSE,NSE
3208449,12533,AAATECH,AAA TECHNOLOGIES,0,,0,0.01,1,EQ,NSE,NSE
3219969,12578,FINIETF,ICICIPRAMC-ICICIFIN,0,,0,0.01,1,EQ,NSE,NSE
3226369,12603,PRECAM,PRECISION CAMSHAFTS,0,,0,0.01,1,EQ,NSE,NSE
3236609,12643,OSIAHYPER-BE,OSIA HYPER RETAIL,0,,0,0.01,1,EQ,NSE,NSE
3247617,12686,MBAPL,MADHYA BHARAT AGRO P.,0,,0,0.05,1,EQ,NSE,NSE
3255297,12716,TEAMLEASE,TEAMLEASE SERVICES,0,,0,0.1,1,EQ,NSE,NSE
3263745,12749,DJML,DJ MEDIAPRINT & LOG,0,,0,0.01,1,EQ,NSE,NSE
3280385,12814,HYBRIDFIN-BE,HYBRID FINANCIAL SERVICE,0,,0,0.01,1,EQ,NSE,NSE
3288833,12847,KRISHANA,KRISHANA PHOSCHEM,0,,0,0.05,1,EQ,NSE,NSE
3303425,12904,SGBAUG27-GB,2.50%GOLDBONDS2027SR-III,0,,0,0.01,1,EQ,NSE,NSE
3305729,12913,SARVESHWAR,SARVESHWAR FOODS,0,,0,0.01,1,EQ,NSE,NSE
3322369,12978,NPBET,TATAAML - NPBET,0,,0,0.01,1,EQ,NSE,NSE
3331585,13014,DHARMAJ-BE,DHARMAJ CROP GUARD,0,,0,0.05,1,EQ,NSE,NSE
3336961,13035,SAFARI,SAFARI IND (INDIA),0,,0,0.1,1,EQ,NSE,NSE
3342593,13057,UNIPARTS,UNIPARTS INDIA,0,,0,0.05,1,EQ,NSE,NSE
3343617,13061,360ONE,360 ONE WAM,0,,0,0.1,1,EQ,NSE,NSE
3346433,13072,IIFLCAPS,IIFL CAPITAL SERVICES,0,,0,0.05,1,EQ,NSE,NSE
3348737,13081,TRIVENI,TRIVENI ENGG. & INDS.,0,,0,0.05,1,EQ,NSE,NSE
3348993,13082,SILVER1,KOTAKMAMC - KOTAKSILVE,0,,0,0.01,1,EQ,NSE,NSE
3350017,13086,AIAENG,AIA ENGINEERING,0,,0,0.1,1,EQ,NSE,NSE
3351297,13091,EKC,EVEREST KANTO CYLINDERLTD,0,,0,0.01,1,EQ,NSE,NSE
3353857,13101,VIMTALABS,VIMTA LABS,0,,0,0.05,1,EQ,NSE,NSE
3355905,13109,NAHARINDUS-BE,NAHAR INDS ENT,0,,0,0.01,1,EQ,NSE,NSE
3356417,13111,ORIENTCER,ORIENT CERATECH,0,,0,0.01,1,EQ,NSE,NSE
3357697,13116,QUICKHEAL,QUICK HEAL TECH,0,,0,0.05,1,EQ,NSE,NSE
3358721,13120,TVSELECT-BE,TVS ELECTRONICS,0,,0,0.05,1,EQ,NSE,NSE
3360001,13125,KERNEX-BE,KERNEX MICROSYS(I),0,,0,0.1,1,EQ,NSE,NSE
3360257,13126,REPRO,REPRO INDIA,0,,0,0.05,1,EQ,NSE,NSE
3363585,13139,EBBETF0433,EDELAMC - EBBETF0433,0,,0,0.01,1,EQ,NSE,NSE
3364609,13143,GSEC10IETF,ICICIPRAMC - ICICI10GS,0,,0,0.01,1,EQ,NSE,NSE
3365633,13147,PVRINOX,PVR INOX,0,,0,0.05,1,EQ,NSE,NSE
3369473,13162,CELEBRITY,CELEBRITY FASHIONS,0,,0,0.01,1,EQ,NSE,NSE
3372801,13175,NITINSPIN,NITIN SPINNERS,0,,0,0.05,1,EQ,NSE,NSE
3374593,13182,ROHLTD,ROYAL ORCHID HOTELS,0,,0,0.05,1,EQ,NSE,NSE
3377153,13192,ENIL,ENTERTAIN NET. IND.,0,,0,0.01,1,EQ,NSE,NSE
3377665,13194,741GS2036-GS,GOI LOAN  7.41% 2036,0,,0,0.01,1,EQ,NSE,NSE
3378433,13197,GSPL,GUJARAT STATE PETRO,0,,0,0.05,1,EQ,NSE,NSE
3378689,13198,COMMOIETF,ICICIPRAMC - ICICICOMMO,0,,0,0.01,1,EQ,NSE,NSE
3381505,13209,SGBSEP27-GB,2.50%GOLDBONDS2027SR-IV,0,,0,0.01,1,EQ,NSE,NSE
3382017,13211,JAGRAN,JAGRAN PRAKASHAN,0,,0,0.01,1,EQ,NSE,NSE
3383809,13218,SULA,SULA VINEYARDS,0,,0,0.05,1,EQ,NSE,NSE
3386625,13229,GVKPIL-BE,GVK POW. & INFRA,0,,0,0.01,1,EQ,NSE,NSE
3388417,13236,SADBHAV,SADBHAV ENGINEERING,0,,0,0.01,1,EQ,NSE,NSE
3393281,13255,SAKUMA-BE,SAKUMA EXPORTS,0,,0,0.01,1,EQ,NSE,NSE
3394561,13260,KEC,KEC INTL.,0,,0,0.05,1,EQ,NSE,NSE
3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.5,1,EQ,NSE,NSE
3398401,13275,INDOTECH,INDO TECH TRANSFORM,0,,0,0.1,1,EQ,NSE,NSE
3398657,13276,LANDMARK,LANDMARK CARS,0,,0,0.05,1,EQ,NSE,NSE
3400961,13285,M&MFIN,M&M FIN. SERVICES,0,,0,0.05,1,EQ,NSE,NSE
3401729,13288,AFSL,ABANS FINANCIAL SRVCS,0,,0,0.01,1,EQ,NSE,NSE
3402241,13290,BLKASHYAP,B.L.KASHYAP & SON,0,,0,0.01,1,EQ,NSE,NSE
3404289,13298,VISASTEEL-BE,VISA STEEL,0,,0,0.01,1,EQ,NSE,NSE
3404801,13300,NITCO,NITCO,0,,0,0.01,1,EQ,NSE,NSE
3406081,13305,CENTURYPLY,CENTURY PLYBOARDS (I),0,,0,0.05,1,EQ,NSE,NSE
3406593,13307,IEL-BE,INDIABULLS ENT,0,,0,0.01,1,EQ,NSE,NSE
3407361,13310,KEI,KEI INDUSTRIES,0,,0,0.1,1,EQ,NSE,NSE
3410177,13321,ORTEL-BZ,ORTEL COMMUNICATIONS,0,,0,0.01,1,EQ,NSE,NSE
3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0,,0,1,1,EQ,NSE,NSE
3414273,13337,GALLANTT,GALLANTT ISPAT,0,,0,0.05,1,EQ,NSE,NSE
3416577,13346,VAKRANGEE-BE,VAKRANGEE,0,,0,0.01,1,EQ,NSE,NSE
3418113,13352,MALUPAPER,MALU PAPER MILLS,0,,0,0.01,1,EQ,NSE,NSE
3419905,13359,KFINTECH,KFIN TECHNOLOGIES,0,,0,0.1,1,EQ,NSE,NSE
3422721,13370,SGL-BE,STL GLOBAL,0,,0,0.01,1,EQ,NSE,NSE
3424257,13376,UTTAMSUGAR,UTTAM SUGAR MILLS,0,,0,0.05,1,EQ,NSE,NSE
3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0,,0,0.05,1,EQ,NSE,NSE
3430401,13400,BHAGERIA,BHAGERIA INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3431425,13404,SUNTV,SUN TV NETWORK,0,,0,0.05,1,EQ,NSE,NSE
3432705,13409,GPIL,GODAWARI POW & ISP,0,,0,0.01,1,EQ,NSE,NSE
3433985,13414,RSYSTEMS,R SYS INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
3435265,13419,SUPREMEINF-BZ,SUPREME INFRA.,0,,0,0.01,1,EQ,NSE,NSE
3435777,13421,EMKAY,EMKAY GLOBAL FIN SERV,0,,0,0.01,1,EQ,NSE,NSE
3438081,13430,KELLTONTEC,KELLTON TECH SOL,0,,0,0.01,1,EQ,NSE,NSE
3438593,13432,ELIN-BE,ELIN ELECTRONICS,0,,0,0.01,1,EQ,NSE,NSE
3439617,13436,LOKESHMACH,LOKESH MACHINES,0,,0,0.01,1,EQ,NSE,NSE
3440897,13441,BALPHARMA,BAL PHARMA,0,,0,0.01,1,EQ,NSE,NSE
3443457,13451,RATNAMANI,RATNAMANI MET & TUB,0,,0,0.1,1,EQ,NSE,NSE
3444993,13457,KAMDHENU,KAMDHENU,0,,0,0.01,1,EQ,NSE,NSE
3446529,13463,PIONEEREMB,PIONEER EMBROIDERIES,0,,0,0.01,1,EQ,NSE,NSE
3448833,13472,645GS2029-GS,GOI LOAN 6.45% 2029,0,,0,0.01,1,EQ,NSE,NSE
3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0,,0,0.05,1,EQ,NSE,NSE
3454977,13496,PFOCUS,PRIME FOCUS,0,,0,0.01,1,EQ,NSE,NSE
3456257,13501,ALLCARGO,ALLCARGO LOGISTICS,0,,0,0.01,1,EQ,NSE,NSE
3458561,13510,AKASH,AKASH INFRA-PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
3458817,13511,MUNJALAU,MUNJAL AUTO IND.,0,,0,0.01,1,EQ,NSE,NSE
3460353,13517,EMAMILTD,EMAMI,0,,0,0.05,1,EQ,NSE,NSE
3461633,13522,NECCLTD,NORTH EAST CARRY CORP,0,,0,0.01,1,EQ,NSE,NSE
3463169,13528,GMRAIRPORT,GMR AIRPORTS,0,,0,0.01,1,EQ,NSE,NSE
3465217,13536,VIDHIING,VIDHI SPCLTY F INGRDNTS L,0,,0,0.05,1,EQ,NSE,NSE
3465729,13538,TECHM,TECH MAHINDRA,0,,0,0.1,1,EQ,NSE,NSE
3470593,13557,AVONMORE,AVONMORE CAP&MGT SERV,0,,0,0.01,1,EQ,NSE,NSE
3471361,13560,GRINDWELL,GRINDWELL NORTON,0,,0,0.1,1,EQ,NSE,NSE
3473665,13569,RAMANEWS-BE,SHREE RAMA NEWSPRINT,0,,0,0.01,1,EQ,NSE,NSE
3475201,13575,MANUGRAPH-BE,MANUGRAPH INDIA,0,,0,0.01,1,EQ,NSE,NSE
3475713,13577,VOLTAMP,VOLTAMP TRANSFORMERS,0,,0,0.5,1,EQ,NSE,NSE
3476481,13580,RADIANTCMS,RADIANT CASH MGMT SER,0,,0,0.01,1,EQ,NSE,NSE
3477761,13585,ATLANTAA,ATLANTAA,0,,0,0.01,1,EQ,NSE,NSE
3478273,13587,ACE,ACTION CONST EQUIP,0,,0,0.1,1,EQ,NSE,NSE
3480321,13595,HOVS-BE,HOV SERVICES,0,,0,0.01,1,EQ,NSE,NSE
3481089,13598,SELAN,SELAN EXPLO. TECH,0,,0,0.05,1,EQ,NSE,NSE
3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE
3486721,13620,ANANTRAJ,ANANT RAJ,0,,0,0.05,1,EQ,NSE,NSE
3487233,13622,BILVYAPAR-BE,BIL VYAPAR,0,,0,0.01,1,EQ,NSE,NSE
3489537,13631,SKYGOLD,SKY GOLD AND DIAMONDS,0,,0,0.05,1,EQ,NSE,NSE
3491073,13637,JMFINANCIL,JM FINANCIAL,0,,0,0.01,1,EQ,NSE,NSE
3492353,13642,SGBDE30III-GB,2.50%GOLDBONDS2030SR-III,0,,0,0.01,1,EQ,NSE,NSE
3492609,13643,ELECON,ELECON ENG. CO.,0,,0,0.05,1,EQ,NSE,NSE
3492865,13644,BANKETFADD,DSPAMC - DSPBANKETF,0,,0,0.01,1,EQ,NSE,NSE
3493889,13648,TALBROAUTO,TALBROS AUTO. COMP.,0,,0,0.05,1,EQ,NSE,NSE
3495937,13656,ALICON,ALICON CASTALLOY,0,,0,0.05,1,EQ,NSE,NSE
3496449,13658,GEECEE,GEECEE VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3499009,13668,MADHUCON-BE,MADHUCON PROJECTS,0,,0,0.01,1,EQ,NSE,NSE
3502081,13680,NRL-BE,NUPUR RECYCLERS,0,,0,0.01,1,EQ,NSE,NSE
3504129,13688,ACLGATI,ALLCARGO GATI,0,,0,0.01,1,EQ,NSE,NSE
3504641,13690,SAH-BE,SAH POLYMERS,0,,0,0.01,1,EQ,NSE,NSE
3507713,13702,VISHWARAJ,VISHWARAJ SUGAR IND,0,,0,0.01,1,EQ,NSE,NSE
3509761,13710,FIEMIND,FIEM INDUSTRIES,0,,0,0.1,1,EQ,NSE,NSE
3512321,13720,JHS,JHS SVEND. LAB.,0,,0,0.01,1,EQ,NSE,NSE
3513601,13725,DCBBANK,DCB BANK,0,,0,0.01,1,EQ,NSE,NSE
3515905,13734,INSPIRISYS-BE,INSPIRISYS SOLUTIONS,0,,0,0.01,1,EQ,NSE,NSE
3516161,13735,GLOBALVECT,GLOBAL VEC HELICORP,0,,0,0.01,1,EQ,NSE,NSE
3517697,13741,SHYAMTEL-BE,SHYAM TELECOM,0,,0,0.01,1,EQ,NSE,NSE
3518721,13745,GTLINFRA,GTL INFRA.LTD,0,,0,0.01,1,EQ,NSE,NSE
3520001,13750,FLUOROCHEM,GUJARAT FLUOROCHEM,0,,0,0.1,1,EQ,NSE,NSE
3520257,13751,NAUKRI,INFO EDGE (I),0,,0,0.1,1,EQ,NSE,NSE
3520769,13753,MANOMAY,MANOMAY TEX INDIA,0,,0,0.01,1,EQ,NSE,NSE
3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,0,,0,0.01,1,EQ,NSE,NSE
3522817,13761,BBL,BHARAT BIJLEE,0,,0,0.1,1,EQ,NSE,NSE
3526401,13775,AARVEEDEN-BE,AARVEE DEN. & EXP.,0,,0,0.01,1,EQ,NSE,NSE
3526657,13776,GESHIP,THE GE SHPG.LTD,0,,0,0.05,1,EQ,NSE,NSE
3529217,13786,TORNTPOWER,TORRENT POWER,0,,0,0.1,1,EQ,NSE,NSE
3531265,13794,BAIDFIN,BAID FINSERV,0,,0,0.01,1,EQ,NSE,NSE
3531521,13795,PARSVNATH-BE,PARSVNATH DEVELOPER,0,,0,0.01,1,EQ,NSE,NSE
3531777,13796,MANALIPETC,MANALI PETROCHEMICALS LT,0,,0,0.01,1,EQ,NSE,NSE
3533057,13801,SUTLEJTEX,SUTLEJ TEXT & INDUS,0,,0,0.01,1,EQ,NSE,NSE
3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
3535873,13812,FEL-BZ,FUTURE ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
3536897,13816,LTFOODS,LT FOODS,0,,0,0.05,1,EQ,NSE,NSE
3537153,13817,KAMOPAINTS-BE,KAMDHENU VENTURES,0,,0,0.01,1,EQ,NSE,NSE
3538177,13821,RUCHIRA,RUCHIRA PAPERS,0,,0,0.01,1,EQ,NSE,NSE
3539457,13826,SOBHA,SOBHA,0,,0,0.1,1,EQ,NSE,NSE
3542785,13839,DONEAR,DONEAR IND.,0,,0,0.01,1,EQ,NSE,NSE
3544065,13844,MMFL,MM FORGINGS,0,,0,0.05,1,EQ,NSE,NSE
3547137,13856,VENUSREM-BE,VENUS REMEDIES,0,,0,0.05,1,EQ,NSE,NSE
3550209,13868,AARTIPHARM,AARTI PHARMALABS,0,,0,0.05,1,EQ,NSE,NSE
3550721,13870,KUANTUM,KUANTUM PAPERS,0,,0,0.01,1,EQ,NSE,NSE
3552001,13875,JINDRILL,JINDAL DRILLING IND.,0,,0,0.05,1,EQ,NSE,NSE
3553281,13880,BANCOINDIA,BANCO PRODUCTS (I),0,,0,0.05,1,EQ,NSE,NSE
3555841,13890,HIRECT,HIND RECTIFIER,0,,0,0.1,1,EQ,NSE,NSE
3558401,13900,CREST,CREST VENTURES,0,,0,0.05,1,EQ,NSE,NSE
3563521,13920,PLASTIBLEN,PLASTIBLENDS INDIA,0,,0,0.01,1,EQ,NSE,NSE
3564801,13925,NFL,NATIONAL FERT.,0,,0,0.01,1,EQ,NSE,NSE
3568897,13941,PRAENG,PRAJAY ENG. SYN.,0,,0,0.01,1,EQ,NSE,NSE
3571201,13950,LIQUID1,KOTAKMAMC - KOTAKLIQ,0,,0,0.01,1,EQ,NSE,NSE
3571457,13951,PARACABLES,PARAMOUNT COMM,0,,0,0.01,1,EQ,NSE,NSE
3575297,13966,HBLENGINE,HBL ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
3577857,13976,TANLA,TANLA PLATFORMS,0,,0,0.05,1,EQ,NSE,NSE
3579137,13981,SGBOCT27-GB,2.50%GOLDBONDS2027SR-V,0,,0,0.01,1,EQ,NSE,NSE
3579393,13982,JASH,JASH ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
3580673,13987,ABSLBANETF,BIRLASLAMC - ABSLBANETF,0,,0,0.01,1,EQ,NSE,NSE
3584769,14003,ZEEMEDIA,ZEE MEDIA CORPORATION,0,,0,0.01,1,EQ,NSE,NSE
3586049,14008,AVTNPL,AVT NATURAL PRODUCTS,0,,0,0.01,1,EQ,NSE,NSE
3587329,14013,SUVEN-BE,SUVEN LIFE SCIENCES,0,,0,0.01,1,EQ,NSE,NSE
3587585,14014,LUMAXTECH,LUMAX AUTO TECH,0,,0,0.1,1,EQ,NSE,NSE
3588865,14019,VEEDOL,VEEDOL CORPORATION,0,,0,0.1,1,EQ,NSE,NSE
3596033,14047,SARLAPOLY-BE,SARLA PERF. FIBERS,0,,0,0.01,1,EQ,NSE,NSE
3597057,14051,726GS2033-GS,GOI LOAN  7.26% 2033,0,,0,0.01,1,EQ,NSE,NSE
3598849,14058,SANGHVIMOV,SANGHVI MOVERS,0,,0,0.05,1,EQ,NSE,NSE
3600385,14064,ASMS,BARTRONICS INDIA,0,,0,0.01,1,EQ,NSE,NSE
3601153,14067,WANBURY-BE,WANBURY,0,,0,0.05,1,EQ,NSE,NSE
3601409,14068,SAGCEM,SAGAR CEMENTS,0,,0,0.01,1,EQ,NSE,NSE
3602945,14074,APTECHT-BE,APTECH,0,,0,0.01,1,EQ,NSE,NSE
3605505,14084,INDORAMA-BE,INDO RAMA SYNTHETICS,0,,0,0.01,1,EQ,NSE,NSE
3606017,14086,IGPL,I G PETROCHEMICALS,0,,0,0.05,1,EQ,NSE,NSE
3608577,14096,SIYSIL,SIYARAM SILK MILLS,0,,0,0.05,1,EQ,NSE,NSE
3609857,14101,PTL,PTL ENTERPRISES,0,,0,0.01,1,EQ,NSE,NSE
3611137,14106,AUTOIND,AUTOLINE INDUSTRIES,0,,0,0.01,1,EQ,NSE,NSE
3612417,14111,NETWORK18,NETWORK18 MEDIA & INV,0,,0,0.01,1,EQ,NSE,NSE
3613697,14116,GANDHITUBE,GANDHI SPL. TUBES,0,,0,0.05,1,EQ,NSE,NSE
3616769,14128,STCINDIA-BE,THE STATE TRADING CORPN,0,,0,0.01,1,EQ,NSE,NSE
3618305,14134,PITTIENG,PITTI ENGINEERING,0,,0,0.1,1,EQ,NSE,NSE
3620097,14141,SBGLP-BE,SURATWWALA BUS GROUP,0,,0,0.01,1,EQ,NSE,NSE
3622401,14150,BTML,BODHI TREE MULTIMEDIA,0,,0,0.01,1,EQ,NSE,NSE
3623425,14154,UNOMINDA,UNO MINDA,0,,0,0.1,1,EQ,NSE,NSE
3628545,14174,IZMO,IZMO,0,,0,0.05,1,EQ,NSE,NSE
3630081,14180,NSLNISP,NMDC STEEL,0,,0,0.01,1,EQ,NSE,NSE
3633665,14194,NINSYS,NINTEC SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
3634689,14198,TIMKEN,TIMKEN INDIA,0,,0,0.1,1,EQ,NSE,NSE
3635969,14203,HUBTOWN,HUBTOWN,0,,0,0.05,1,EQ,NSE,NSE
3640833,14222,CTE-BE,CAMBRIDGE TECH ENTER,0,,0,0.01,1,EQ,NSE,NSE
3641089,14223,TIIL,TECHNOCRAFT IND,0,,0,0.1,1,EQ,NSE,NSE
3642881,14230,HDFCBSE500,HDFCAMC - HDFCBSE500,0,,0,0.01,1,EQ,NSE,NSE
3643649,14233,HDFCSML250,HDFCAMC - HDFCSML250,0,,0,0.01,1,EQ,NSE,NSE
3644417,14236,HDFCMID150,HDFCAMC - HDFCMID150,0,,0,0.01,1,EQ,NSE,NSE
3646721,14245,TVSSRICHAK,TVS SRICHAKRA,0,,0,0.1,1,EQ,NSE,NSE
3648513,14252,SGBOCT27VI-GB,2.50%GOLDBONDS2027SR-VI,0,,0,0.01,1,EQ,NSE,NSE
3649281,14255,REDINGTON,REDINGTON,0,,0,0.05,1,EQ,NSE,NSE
3650561,14260,PGIL,PEARL GLOBAL IND,0,,0,0.1,1,EQ,NSE,NSE
3655169,14278,ORIENTBELL,ORIENT BELL,0,,0,0.05,1,EQ,NSE,NSE
